binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,random label num 3,multicollinearity 1,constant_1,correlated w target 2,semi_constant_1,constant_2,corr_feature_class,uniform corr 2,duplicate_1,pd qcut1,correlated w target 1,outliers 1,random choice 4,informative_2,random choice 2,outliers 2,target,min max scaling,semi_constant_2,pd qcut3,random choice 7,random label num 11,informative_1,uniform corr 1,pd qcut2,multicollinearity 3,standard scaling,multicollinearity 4,multicollinearity 2,class
binary_1,Jamie,Wade,1936-10-19,918.529.3670x10705,,3565 Jessica Rue Apt. 035,Wrightmouth,GU,82615,-1.8636074668229266,label num lo 2,1.355372734516233,constant_value,0.013341399691825018,q_const_0,constant_value,3.5796644876839276,0.32106703414463855,-1.3529848014549868,Low,,1.8768132465894407,North,-1.8636074668229266,Rand Choice 2,6.518569164302081,-3.3689716389187483,,q_const_0,G1,Tuesday,label num hi 3,-1.3529848014549868,0.28437097211731105,,0.07404572098038424,,0.34503272755250036,2.777011537286212,0
binary_2,Billy,Taylor,2010-08-24,2766976545,perkinsjodi@example.com,5950 Shelia Well,,UT,,-2.1494709706326964,,-0.6243736191543856,constant_value,-7.124880263787486,q_const_0,constant_value,-5.826490226026087,0.2338093789538767,-1.248891718662567,,,0.23386273563755527,,-2.1494709706326964,Rand Choice 2,2.8677794979521742,-4.011917210243119,424.40026041376024,q_const_0,G1,Sunday,label num hi 3,-1.248891718662567,0.19582494516779214,,-0.12281560108191734,48871.49201204954,0.2554434690773471,-1.738102582937217,0
binary_1,,Hernandez,1998-08-31,3458498612,jaime60@example.org,1564 Diane Trace,Port Norman,MT,39447,0.3024527305882493,label num lo 2,0.26868158394792313,constant_value,1.5290842980399475,q_const_0,constant_value,0.7398130260554832,0.9055216099671184,0.1416551023145658,High,,,South,0.3024527305882493,Rand Choice 1,1.4462444245171093,0.828114311157734,396.8242539671221,q_const_0,G4,Sunday,,0.1416551023145658,0.8035761162589696,Q3,0.25535530443339266,65676.86268012386,0.06964092636704752,0.9996330219046587,1
binary_2,,,1984-06-06,001-669-420-6934x2187,moorekyle@example.com,829 Stanton Run Suite 123,Lake Melissa,IA,13433,-0.787362050873328,,1.4831979719212534,constant_value,,q_const_0,constant_value,-2.6363037858354836,0.5200997841106326,0.4799055578893142,Low,3.78664615118626,-0.9917729301274196,East,-0.787362050873328,Rand Choice 1,5.058914440070721,-1.605714401713334,,q_const_0,G3,Saturday,label num hi 11,0.4799055578893142,0.3959057270730811,,0.3748293273690925,,0.670466094510353,0.21012362842392449,0
,Connie,Moore,2002-03-17,+1-523-816-0533x5201,nwilson@example.com,163 Brandon Common,Michealland,KS,52147,-4.543441462057407,label num lo 3,-0.6693672582524957,constant_value,,q_const_0,constant_value,,0.0025410975792910153,-1.9105295703059597,Low,,-3.0782565281079624,West,-4.543441462057407,Rand Choice 2,6.683346822516235,-8.943211902134983,,q_const_0,G1,Sunday,label num hi 1,-1.9105295703059597,0.08781713439330308,,0.4925369313481663,,0.22913613163504792,-0.5715652817261699,0
binary_2,,Warren,2014-08-08,(727)769-4378x4494,stewartaaron@example.com,6348 Alexander Landing Apt. 345,Port Davidburgh,ID,29114,-1.126952386009454,,-0.18534011578992118,constant_value,,q_const_0,constant_value,3.2166315808113337,0.48289316077511685,-0.8367587869003905,Low,,0.502125708051292,North,-1.126952386009454,Rand Choice 1,2.755028826868026,-1.9439237360293866,,q_const_0,G3,Saturday,label num hi 3,-0.8367587869003905,0.05820176274027622,Q2,,,-0.7035811556572894,-0.445121810504621,0
binary_2,,Martinez,1938-04-03,303.389.9561,christophergonzalez@example.com,16582 Rocha Extensions Apt. 289,Lake Connie,NC,60829,-0.7593534437699292,,1.289909664071314,constant_value,-0.24724284180187822,q_const_0,constant_value,2.6283455164659064,0.4338739681360805,-0.9092819818066576,Low,,-0.08146234762681544,West,-0.7593534437699292,Rand Choice 2,-0.41897732064939186,-1.1352662502001614,349.9393675545087,q_const_0,G3,Friday,label num hi 10,-0.9092819818066576,0.668246788970598,Q2,,51073.64147304107,0.6645500123787432,1.5577295580298247,0
binary_1,,Young,1976-06-02,552-278-0791,katherinehickman@example.net,96162 Jacqueline Villages Apt. 578,Hawkinsview,IA,89171,-2.1862024170571805,label num lo 2,-0.6319310901013802,constant_value,-3.4565641298585463,q_const_0,constant_value,0.8956727485820382,0.44020869453230765,-1.4664279717207145,Low,,1.225850082622502,South,-2.1862024170571805,Rand Choice 2,0.8937054435778773,-4.026303226871289,454.4315898900381,q_const_0,G1,Saturday,label num hi 9,-1.4664279717207145,0.009205589530991222,,0.20812890092249167,,0.6185497952140958,-1.16412045808357,0
binary_1,,,1987-09-16,653-426-3296x354,andrea92@example.net,7807 Sparks Overpass,,MI,56532,-0.9613896346388332,,-0.7842989061399449,constant_value,-2.3763725282227206,q_const_0,constant_value,-1.2677110993912648,0.10779089748532927,-1.1871319279200092,Low,-2.53445087889804,-0.955231236228434,,-0.9613896346388332,Rand Choice 1,3.188265310638864,-1.4858384311787667,,q_const_0,G3,Sunday,label num hi 6,-1.1871319279200092,0.4528902453943661,,-0.8538448842494082,,-0.7547220513691715,-1.048379059244532,0
,Melissa,Cook,1937-01-24,+1-344-369-3284x38386,aguirrevictor@example.net,626 Michael Fork Suite 942,North Valerie,VI,66000,-0.946258381368779,label num lo 1,-0.8066169454126182,constant_value,,q_const_0,constant_value,,0.23387272388084207,0.9815184317762554,Low,-2.5000350815802697,,West,-0.946258381368779,Rand Choice 2,-0.8873851527889118,-2.094210441226708,390.10986551406893,q_const_0,,Monday,label num hi 9,0.9815184317762554,0.029769653906208202,,-1.0038270396378186,,-0.9485788765597502,-0.7319448980851258,0
binary_2,,Anderson,2020-01-27,916-760-6781x70947,corteztiffany@example.com,335 Matthew Road,Lake Luismouth,WA,86927,0.9239000327237596,label num lo 2,0.06810982118614572,constant_value,-0.22730468686354643,q_const_0,constant_value,,0.6064434577957745,-1.377190146941394,High,,-1.836575410566033,North,0.9239000327237596,Rand Choice 1,,2.6077471261174345,257.6152398277609,q_const_0,G5,Thursday,label num hi 5,-1.377190146941394,0.6482706068623975,Q4,0.12074952001551267,,0.7951372283055329,0.04342483827390247,1
binary_2,,Peterson,1911-02-13,8528450440,ysherman@example.com,128 Kathryn Key,,PW,62319,-0.4463980032494711,label num lo 1,-0.8819212329695016,constant_value,-2.5918351209516546,q_const_0,constant_value,,0.42800057144155795,-0.9458326583932422,,,0.2308329443926153,South,-0.4463980032494711,Rand Choice 1,4.4210593010071015,-0.4542590496088541,384.47177149756493,q_const_0,G4,Thursday,label num hi 3,-0.9458326583932422,0.5700979334888481,,1.2822861403123822,,0.5440697626059514,-0.8154086068340772,0
binary_1,Anna,Romero,1936-12-02,528.627.8461,amyhopkins@example.net,576 Gallagher Gateway Suite 046,,VT,58161,0.1019085294677704,,0.08157917243896026,constant_value,,q_const_0,constant_value,8.356395436250288,0.6173734725795614,0.08488708859308192,High,,1.0922498827069138,North,0.1019085294677704,Rand Choice 2,2.6786359816302685,0.415413690094249,390.4126611601727,q_const_0,G4,Thursday,label num hi 2,0.08488708859308192,0.6804712387729512,,,49856.369476728825,-0.8064525601876085,-0.4783619027971849,1
binary_1,Nicole,Cook,1940-08-14,278-967-9799x71457,david42@example.org,853 Anita Grove,,IL,89386,-0.8561067395854534,label num lo 1,0.18956134448858966,constant_value,,q_const_0,constant_value,,0.3151780564369532,1.9311842233411438,Low,0.05838041593438903,-0.4660975025048745,South,-0.8561067395854534,Rand Choice 2,,-2.181746828916518,273.6073367981319,q_const_0,G3,Monday,label num hi 5,1.9311842233411438,0.34280213329830567,,1.2672434389618654,40143.825502978485,1.4289803296544483,-0.25570715225471485,0
binary_2,,Moore,1956-06-23,,vincentdickson@example.net,8457 Quinn Motorway,Harrisonfurt,OH,25941,-0.9875623056567523,label num lo 3,0.8079273896439565,constant_value,-2.1185424935185497,q_const_0,constant_value,,0.2379980155358865,-0.814051355223798,Low,0.8432018494127194,0.25309592577906787,South,-0.9875623056567523,Rand Choice 1,,-1.6521233245133637,235.00539616925744,q_const_0,G3,Friday,label num hi 5,-0.814051355223798,0.4640598091256118,,0.7927307532927711,,,0.9284422893357257,0
binary_2,Gregory,Ramirez,2005-04-20,8066905456,brianingram@example.net,5367 Margaret Bypass Suite 654,Port Susan,AL,34061,1.2390859357282038,label num lo 3,-1.7607730951338263,constant_value,5.507211486367195,q_const_0,constant_value,0.42060730814042757,0.8582176733653061,-1.0581452076855058,High,,-2.6032879372895317,South,1.2390859357282038,Rand Choice 1,-0.2370096256713934,3.1884622822839273,,q_const_0,G6,Thursday,label num hi 6,-1.0581452076855058,0.8793909861393042,,1.5698681262708394,52753.26579956848,0.9483215169979531,-1.1499637060615175,1
binary_2,,,1938-01-29,242.280.8511x38673,,87964 Lopez Summit,Angelamouth,IL,62302,-1.3825004275456174,label num lo 1,-0.5867290871334442,constant_value,-4.348324312767618,q_const_0,constant_value,,0.2264670779096845,2.2995086961218822,,,-0.6858496916147719,West,-1.3825004275456174,Rand Choice 1,4.175368767098715,-3.417871168358757,379.1118264839384,q_const_0,G1,Monday,label num hi 10,2.2995086961218822,0.16220955218895566,Q1,-0.7534127975155495,49065.2018502815,-0.8374936124434318,,0
binary_2,Bernard,Turner,1924-08-21,001-600-427-5152x67485,michael58@example.net,486 Ellen Brook Apt. 365,Wolfstad,NV,88492,1.9440445272296278,,0.4098223985685479,constant_value,,q_const_0,constant_value,4.120901943560501,0.6897295073000032,2.018603478766064,High,,1.6184567718674157,North,1.9440445272296278,Rand Choice 1,5.602102286062475,3.789067121371432,,q_const_0,,Sunday,label num hi 11,2.018603478766064,0.9000585906744372,Q4,0.15119201705330823,54548.43099965747,0.03292674664802281,1.2356436884296527,1
,,Martinez,1988-10-26,555-293-1761,jamesmurphy@example.com,0435 Christensen Fort Apt. 772,Brownview,CA,,0.2785208175355547,label num lo 2,0.2364497057657484,constant_value,,q_const_0,constant_value,,0.271380392361776,-0.46645607830159475,High,,-0.1884434519657669,East,0.2785208175355547,Rand Choice 2,2.0583028285783853,0.9565431388558185,312.4280032275257,q_const_0,G4,Wednesday,label num hi 8,-0.46645607830159475,0.41104134754866173,Q3,-0.6675326970410101,,-0.3877641900088125,0.060991721825522774,0
,Stephen,,1949-09-29,001-630-833-0159,jholloway@example.com,,New Ryanville,KY,03454,-0.7721300672997755,,0.26850165227129136,constant_value,,q_const_0,constant_value,,0.0745661928140009,3.166705228078432,Low,,1.867040875036108,East,-0.7721300672997755,Rand Choice 1,1.3910457588896856,-2.3669694925071827,341.3689811821525,q_const_0,G3,Saturday,label num hi 3,3.166705228078432,0.217986963577389,,,,1.40221301719652,0.8603020251860483,0
binary_1,Lisa,Pearson,2008-09-06,(464)312-5908x662,anthonydavis@example.com,464 Harvey Roads Suite 382,North Philip,VT,92939,-0.012814400561458106,label num lo 1,-1.787785972903546,constant_value,-4.979843711046658,q_const_0,constant_value,,0.4389111166245615,-0.017795777638104138,High,-1.7403014811815922,-0.5165511938930901,West,-0.012814400561458106,Rand Choice 1,,0.20006956827699396,361.7164186052097,q_const_0,G4,Sunday,label num hi 7,-0.017795777638104138,0.2015778747597614,,-1.12980885088692,55730.70338928809,-1.2886508450641658,-0.6402392848876203,1
,,Wu,1922-10-02,990.947.1459x7316,kemplinda@example.org,,,,,-0.06063491024124035,,0.6554234343387888,constant_value,1.21884790132064,q_const_0,constant_value,4.058585169860969,0.8375728833181888,-0.6401907603089994,High,-1.5254327114719315,0.07963887426843484,West,-0.06063491024124035,Rand Choice 2,4.341123924189955,0.2815604113622468,335.24806329023926,q_const_0,G4,Sunday,label num hi 4,-0.6401907603089994,0.4349936552599648,Q3,0.27356578141613097,42349.15607446025,-0.4685484320337505,-0.2675574989506401,0
,,,1950-04-11,812-396-5543,,14116 Michael Harbor Suite 219,Port Nicholas,MP,36220,1.0852832689148577,,0.6761273512811774,constant_value,-0.0019188296101093627,q_const_0,constant_value,,0.6764283412173525,-2.5028474689252995,,0.5194737326234797,-0.244884460482784,,1.0852832689148577,Rand Choice 2,1.532205034315978,3.285956865847143,339.6501952302323,q_const_0,G6,Monday,label num hi 4,-2.5028474689252995,0.7564133592010216,Q4,-0.5100438718530499,52957.00988676986,0.08319388821896667,0.9853024626572024,1
,,Rios,2021-12-14,325.577.5162x693,valerie43@example.com,62729 Sanchez Pine Apt. 673,Port Elaine,MN,05813,-1.4783541348069398,label num lo 2,-0.3137130445121986,constant_value,-0.10580415895880702,q_const_0,constant_value,,0.05385078816985277,2.0926032438463285,,,-0.16219875485248067,North,-1.4783541348069398,Rand Choice 1,,-3.5620111477316714,437.08819987573526,q_const_0,G1,Monday,,2.0926032438463285,0.35888457738143886,Q1,0.04101432945217085,,-0.13152856500837123,0.01347329731203632,0
binary_1,,,1998-09-20,8255657270,christopher36@example.net,11660 Howard Cliff,Jerryberg,FL,01875,-1.6487431846039207,label num lo 1,1.4077840602655363,constant_value,3.834349539039964,q_const_0,constant_value,,0.42030518703680875,-1.058506662415183,Low,-0.6555986646196215,0.3225741437684748,South,-1.6487431846039207,Rand Choice 2,,-2.995840722019704,476.0746125671739,q_const_0,G2,Friday,label num hi 4,-1.058506662415183,0.28350462574424273,,0.287427026457161,,0.11578541204535811,0.325634246385898,0
binary_2,Jason,,1933-06-16,+1-773-917-9077x142,,963 King Key,,VT,,-0.5143222759704336,label num lo 3,-0.9491392854408921,constant_value,,q_const_0,constant_value,4.299904676654631,0.20205386090727595,0.437673217356617,Low,-0.42833903096241743,-0.5487904332364875,East,-0.5143222759704336,Rand Choice 2,4.833197904295664,-1.0085095347732804,323.2083095754637,q_const_0,G4,Sunday,label num hi 2,0.437673217356617,0.4151912316806184,Q2,-0.05525187536536616,,1.3315449882109787,1.3210694842445825,0
binary_1,Rebecca,Andrade,1942-02-02,(527)535-4528x6493,earlroberts@example.org,813 Susan Walks,New Megan,MI,84847,0.3602210979505417,label num lo 2,0.3505929125664657,constant_value,,q_const_0,constant_value,2.012278041062159,0.21418417145800223,0.3017741973473168,High,,1.5709479920516642,East,0.3602210979505417,Rand Choice 2,,0.904516978522908,433.9441766753628,q_const_0,G4,Tuesday,label num hi 6,0.3017741973473168,0.5247269795271768,Q3,0.2926489507623775,,0.20677670523268668,0.80638063775099,1
binary_2,,Clark,2019-12-15,342-207-1089x105,xblackburn@example.org,,West Sherry,HI,,1.9383879722964832,,0.7748961176489675,constant_value,4.342079292898439,q_const_0,constant_value,0.9562418236708792,0.9934697013680098,0.4209967428473269,High,6.403213671050269,,North,1.9383879722964832,Rand Choice 2,,4.249001997374074,235.16180370186996,q_const_0,,Tuesday,,0.4209967428473269,,,0.052299399910971885,,-0.008675794744898168,-0.2691675839280954,1
binary_1,,Mcdowell,1950-06-18,8104534599,bbrown@example.org,786 Larson Station Suite 450,Christinemouth,CA,31099,0.8838455533174182,,-1.7776525520810924,constant_value,,q_const_0,constant_value,6.611270082284262,0.6240556056307985,0.5164605471124514,High,,,South,0.8838455533174182,Rand Choice 1,0.21622887678472402,1.962447304733548,,q_const_0,,Saturday,,0.5164605471124514,0.5481004109747584,,0.434261849301926,35939.20933121136,0.1575016492996857,-0.6787090488573643,1
binary_2,Hector,,1967-02-26,691.381.4857x114,jessicajohnson@example.net,70115 Mitchell Fall Apt. 170,Lake Jeffrey,NE,53968,-1.4068703035145278,label num lo 3,-0.3973997012346283,constant_value,,q_const_0,constant_value,,0.3562324002814231,-1.0185312142426044,Low,-0.15934139672701053,1.164949371031581,East,-1.4068703035145278,Rand Choice 1,,-2.489671222921921,,q_const_0,,Friday,,-1.0185312142426044,0.3919295444661143,,-2.479517166574789,73609.06949694976,-2.020373577930238,0.3980166080701222,0
binary_1,Laura,,2004-11-28,739.934.2754x755,colleenholland@example.org,655 Robbins Glen,East Philipville,PR,,0.7691215199319633,label num lo 2,0.23701414385700062,constant_value,1.360792626863374,q_const_0,constant_value,,0.9589444533720834,-3.376195427553341,High,-0.6537048155986851,-0.21751765398024026,East,0.7691215199319633,Rand Choice 2,,2.866933114353782,418.90833725195324,q_const_0,G6,Monday,,-3.376195427553341,0.5455199165456864,,-0.36745567636286497,62490.675985136455,-1.228236756714869,0.23716459473037066,1
,James,Thompson,1934-11-29,+1-213-932-4411x2982,brittanyhayes@example.org,83628 Gonzalez Crossing Suite 101,Deborahshire,OR,45207,-2.349358730004683,,-0.02055067164521857,constant_value,,q_const_0,constant_value,0.6066115746428964,0.010898247701581806,-1.3993235499437282,Low,-6.209921061267213,-0.8145313992699895,North,-2.349358730004683,Rand Choice 2,,-4.395536964060661,68.0367029085511,q_const_0,G1,Friday,label num hi 11,-1.3993235499437282,0.14718162293469572,Q1,-0.0985892420830697,58810.31748853466,-0.2583759743073024,0.6491137496692129,0
binary_2,,Mccormick,1998-09-09,663.422.9108,tara10@example.com,4164 Brooke Court Apt. 392,East Kennethton,MS,48483,0.8753983302741724,label num lo 2,0.1245491539674508,constant_value,1.630882327759742,q_const_0,constant_value,5.5713122999407805,0.8442873866262459,-1.6773343787970687,High,1.3529195714985738,0.8377276236373415,,0.8753983302741724,Rand Choice 2,,2.5925629762130313,243.43860005518601,q_const_0,G5,Wednesday,label num hi 10,-1.6773343787970687,0.8093833591388404,Q4,-1.2305086475780527,,-1.4976616937100802,0.669578069790298,1
binary_2,James,Sanders,1973-11-22,+1-641-891-4154,hbarnett@example.net,117 Prince Hollow Suite 311,Lake Lindsay,CO,11223,0.43356823535641886,,-0.743164630928752,constant_value,,q_const_0,constant_value,2.7616676551944392,0.5675240724849925,0.2286550428824241,High,,0.3631813954382868,,0.43356823535641886,Rand Choice 1,,1.083197705236904,289.28660965873485,q_const_0,G5,Sunday,label num hi 2,0.2286550428824241,0.7365844502150337,,,,0.35731484950260467,-1.0914603779116538,1
binary_1,,Knight,1961-05-24,396.531.8677x08068,morrislarry@example.org,7295 Middleton Place Suite 629,Albertmouth,ND,48697,1.6677503754218048,,0.31110567503311615,constant_value,,q_const_0,constant_value,,0.6863528501296856,1.7817163927762294,High,6.73830127881877,0.17341794653287396,South,1.6677503754218048,Rand Choice 1,3.4457911891783497,3.267364942195064,,q_const_0,G6,Wednesday,label num hi 9,1.7817163927762294,0.2649104537249708,Q4,-0.33277025699980706,,-0.8582162814191622,0.6603955626059012,1
binary_1,Ashley,Poole,2006-05-10,+1-802-593-2491x399,powellstephanie@example.net,5463 Russell Club Suite 458,Hayshaven,NJ,90010,-0.9116519713218493,label num lo 2,2.8860254040094873,constant_value,-1.6765530059419855,q_const_0,constant_value,,0.06270643288648951,1.2242701016789117,Low,0.18737705238502422,0.8979270617584244,South,-0.9116519713218493,Rand Choice 2,0.6323190644670831,-2.091825739752922,252.42982188219978,q_const_0,G3,Wednesday,,1.2242701016789117,0.2435828164243276,Q2,,,0.6451920449430705,1.8421134019160326,0
